id,first_name,last_name,gender,current_year,current_college,shs_strand,first_choice,second_choice,third_choice,current_course,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,result,Different_Course
1440,,,,,,,,,,,3,3,4,4,1,3,4,3,2,4,2,3,3,2,3,3,4,3,2,2,3,2,1,3,3,0,0
1441,,,,,,,,,,,3,3,3,3,1,2,3,3,2,3,3,2,3,3,3,3,3,1,4,3,3,2,3,4,3,0,0
1442,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,2,4,3,3,3,3,3,2,2,2,2,3,3,4,3,0,1
1443,,,,,,,,,,,4,4,4,4,2,2,2,2,2,3,2,2,2,2,3,3,3,2,3,4,3,2,3,3,4,0,1
1444,,,,,,,,,,,3,3,3,3,2,3,2,3,2,3,2,3,3,4,3,2,3,2,3,3,3,2,3,3,3,0,0
1445,,,,,,,,,,,3,2,4,4,2,2,3,2,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2,4,3,0,1
1446,,,,,,,,,,,4,4,4,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,0,0
1447,,,,,,,,,,,3,3,3,3,2,1,1,1,2,1,3,3,2,1,3,3,1,2,2,2,3,3,3,4,3,0,0
1448,,,,,,,,,,,2,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,4,3,3,3,4,3,0,1
1449,,,,,,,,,,,4,3,4,4,2,2,2,2,2,3,2,2,4,3,3,2,3,3,3,2,3,2,2,3,2,0,0
1450,,,,,,,,,,,3,3,4,4,2,3,3,3,2,1,2,3,3,3,3,4,1,2,4,3,2,2,2,3,3,0,1
1451,,,,,,,,,,,3,4,4,4,2,2,3,3,2,3,2,3,3,2,3,3,3,2,3,2,2,2,2,3,3,0,0
1452,,,,,,,,,,,3,1,4,3,2,1,1,1,2,2,2,2,4,1,3,3,2,2,2,4,3,2,3,3,2,0,1
1453,,,,,,,,,,,3,3,3,3,2,3,3,2,2,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,0,1
1454,,,,,,,,,,,2,3,3,4,2,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,4,1,0,1
1455,,,,,,,,,,,4,3,4,4,2,1,1,1,2,1,2,3,2,1,3,2,1,1,1,4,2,4,4,4,4,0,1
1456,,,,,,,,,,,3,3,3,1,2,1,1,1,2,1,3,3,2,1,3,3,1,1,1,4,2,2,1,4,1,0,1
1457,,,,,,,,,,,4,4,4,3,2,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4,3,0,1
1458,,,,,,,,,,,3,4,4,3,2,2,3,3,2,3,3,3,1,3,3,3,3,2,3,3,2,3,3,4,3,0,0
1459,,,,,,,,,,,3,3,3,3,4,2,2,2,2,2,3,2,3,2,3,2,2,1,2,2,2,2,2,3,2,0,1
1460,,,,,,,,,,,3,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,4,2,2,3,3,3,0,1
1461,,,,,,,,,,,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,2,3,2,2,2,4,2,0,1
1462,,,,,,,,,,,4,4,4,3,1,4,4,4,3,3,4,4,3,4,2,4,3,3,1,4,3,3,3,3,4,0,1
1463,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,2,4,3,3,3,3,2,2,2,2,1,2,4,2,0,0
1464,,,,,,,,,,,3,3,4,4,1,2,3,3,2,3,2,3,3,2,3,3,3,2,2,2,1,1,3,3,3,0,0
1465,,,,,,,,,,,4,1,4,4,1,2,2,2,2,2,4,2,2,2,3,2,2,2,3,1,2,1,1,4,2,0,0
1466,,,,,,,,,,,4,4,4,4,1,4,4,3,2,4,4,4,4,4,3,3,4,3,3,3,4,4,4,3,3,0,1
1467,,,,,,,,,,,3,3,3,3,1,3,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,0,0
1468,,,,,,,,,,,1,4,4,4,1,3,3,3,2,2,4,2,3,3,3,3,2,2,2,2,2,3,3,3,3,0,0
1469,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,0,0
1470,,,,,,,,,,,3,2,4,2,1,2,4,3,3,3,2,2,1,3,2,4,3,1,1,3,3,4,1,4,3,0,1
1471,,,,,,,,,,,3,3,4,4,1,3,3,3,2,3,2,2,2,2,3,3,3,2,3,4,3,3,3,3,2,0,1
1472,,,,,,,,,,,4,4,3,3,1,3,3,3,2,4,3,3,4,2,3,3,4,2,2,3,3,1,3,4,1,0,0
1473,,,,,,,,,,,4,3,4,4,1,4,4,4,2,4,3,3,3,2,3,3,4,4,3,1,3,2,2,4,3,0,0
1474,,,,,,,,,,,4,3,3,3,1,3,3,3,2,4,3,3,2,2,3,3,4,3,2,2,3,2,3,3,4,0,0
1475,,,,,,,,,,,4,4,4,3,1,3,3,3,2,3,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,0,0
1476,,,,,,,,,,,3,4,4,3,1,3,3,3,2,3,2,4,3,2,3,2,3,2,2,2,2,1,1,4,4,0,1
1477,,,,,,,,,,,3,3,4,4,1,3,4,3,2,4,3,4,4,4,3,4,4,3,2,1,3,4,3,2,2,0,0
1478,,,,,,,,,,,4,3,4,4,1,3,3,3,2,4,2,2,3,2,3,3,4,2,2,1,3,3,3,3,3,0,0
1479,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,3,4,4,2,3,4,3,2,3,1,3,3,3,4,3,0,0
1480,,,,,,,,,,,3,3,3,3,1,1,1,2,2,3,2,2,3,3,3,2,3,2,3,3,2,1,3,4,2,0,0
1481,,,,,,,,,,,4,4,4,4,1,4,4,3,2,4,3,2,4,4,3,4,4,4,4,3,4,3,3,4,4,0,0
1482,,,,,,,,,,,4,4,4,4,1,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0
1483,,,,,,,,,,,4,3,4,3,1,4,4,4,2,3,2,3,4,3,3,2,3,2,3,1,3,2,3,4,3,0,0
1484,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,0,0
1485,,,,,,,,,,,4,4,4,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,2,3,3,2,3,0,1
1486,,,,,,,,,,,3,4,4,4,1,3,3,2,2,3,2,3,3,2,3,3,3,1,3,3,2,2,3,4,3,0,1
1487,,,,,,,,,,,3,3,4,3,1,3,3,2,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,0,0
1488,,,,,,,,,,,4,4,4,4,1,4,4,3,2,4,3,3,4,3,3,4,4,4,3,3,3,3,3,4,2,0,0
1489,,,,,,,,,,,3,4,4,4,1,4,4,4,3,4,4,3,4,3,2,4,4,3,1,1,3,3,4,3,3,0,0
1490,,,,,,,,,,,4,3,3,3,1,4,3,3,2,4,3,4,3,1,3,3,4,3,2,2,4,4,4,2,4,0,0
1491,,,,,,,,,,,4,3,4,4,1,3,4,4,2,4,3,3,2,2,3,4,4,2,3,2,3,3,3,4,2,0,0
1492,,,,,,,,,,,4,3,3,3,1,3,4,4,2,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,0,1
1493,,,,,,,,,,,4,4,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1
1494,,,,,,,,,,,4,4,4,4,1,3,3,3,1,4,4,4,4,4,2,4,4,2,1,1,2,1,2,3,4,0,0
1495,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,2,4,2,3,2,3,2,3,2,3,2,4,4,4,0,1
1496,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,2,3,2,1,3,4,3,2,3,4,3,3,3,4,3,0,0
1497,,,,,,,,,,,3,3,3,4,1,3,4,4,2,4,2,3,2,3,3,3,4,3,2,4,3,3,3,3,2,0,0
1498,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,2,2,2,2,3,4,4,4,3,3,3,3,3,2,4,0,1
1499,,,,,,,,,,,3,4,3,3,1,3,3,3,2,3,3,3,2,4,3,3,3,3,2,3,3,3,3,3,1,0,0
1500,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,0,0
1501,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,3,4,3,3,3,3,2,3,2,3,2,2,4,4,0,1
1502,,,,,,,,,,,3,3,3,3,1,4,4,4,2,4,1,3,4,3,3,3,4,4,2,1,3,3,3,2,3,0,0
1503,,,,,,,,,,,2,3,3,3,1,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,0,0
1504,,,,,,,,,,,3,4,4,4,1,2,2,2,2,3,3,3,3,3,3,3,3,2,3,4,3,2,2,4,3,0,0
1505,,,,,,,,,,,4,4,4,4,1,3,3,3,2,3,4,4,4,2,3,1,3,3,3,2,2,1,1,4,3,0,1
1506,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,2,2,3,3,3,4,3,3,1,4,3,2,3,4,3,0,0
1507,,,,,,,,,,,4,3,4,4,1,3,3,3,2,3,2,3,3,2,3,2,3,3,4,2,3,2,4,2,2,0,0
1508,,,,,,,,,,,4,2,1,4,1,3,4,2,2,3,3,3,4,2,3,3,3,3,2,4,3,3,4,4,4,0,1
1509,,,,,,,,,,,4,4,4,4,1,3,3,3,2,4,4,3,4,2,2,4,4,3,1,3,3,1,3,3,4,0,0
1510,,,,,,,,,,,4,4,4,4,1,2,3,2,2,3,3,3,3,4,3,3,3,2,3,1,2,2,3,4,2,0,1
1511,,,,,,,,,,,4,4,4,3,1,2,2,2,2,1,3,3,1,1,3,2,1,2,2,1,2,1,3,4,3,0,1
1512,,,,,,,,,,,4,4,4,3,1,3,3,3,2,4,3,3,4,3,3,3,4,3,3,3,3,1,3,2,3,0,1
1513,,,,,,,,,,,3,2,2,2,1,2,3,3,2,3,2,4,4,4,3,3,3,3,2,2,3,4,4,3,4,0,0
1514,,,,,,,,,,,3,2,2,2,1,4,4,4,2,4,2,2,3,2,2,4,4,3,1,3,4,3,3,3,3,0,0
1515,,,,,,,,,,,4,4,4,4,1,2,4,3,2,4,3,3,2,4,2,4,4,3,2,2,4,4,4,1,1,0,1
1516,,,,,,,,,,,2,3,4,4,1,3,4,3,2,4,3,3,2,2,2,4,4,3,3,2,4,2,1,3,2,0,0
1517,,,,,,,,,,,4,4,4,4,1,3,3,3,2,4,2,4,4,3,2,4,4,3,2,2,4,2,4,3,3,0,0
1518,,,,,,,,,,,1,2,3,4,2,1,1,1,2,1,3,2,1,1,3,2,1,1,3,3,1,3,2,4,1,0,1
1519,,,,,,,,,,,4,2,3,3,1,3,4,3,6,4,2,2,2,1,3,3,4,3,1,2,1,2,2,4,1,0,0
1520,,,,,,,,,,,4,4,4,4,1,4,4,4,1,4,4,4,3,4,3,3,4,3,2,3,4,3,3,3,3,0,0
1521,,,,,,,,,,,4,2,4,4,1,2,2,2,5,4,2,4,4,2,2,4,4,2,2,2,4,1,4,4,4,0,0
1522,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,2,4,2,1,3,4,4,4,2,1,3,3,2,2,2,0,0
1523,,,,,,,,,,,3,2,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,0,0
1524,,,,,,,,,,,4,3,3,3,1,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,0,0
1525,,,,,,,,,,,3,4,3,3,1,2,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,0,0
1526,,,,,,,,,,,4,2,4,4,1,3,3,2,2,3,2,4,4,2,3,3,3,1,2,1,3,1,3,4,3,0,0
1527,,,,,,,,,,,4,4,4,4,1,3,3,3,2,3,2,2,3,4,3,3,3,2,2,3,2,1,1,2,3,0,1
1528,,,,,,,,,,,3,4,4,4,1,2,2,2,2,3,2,3,4,4,3,3,3,4,2,2,3,4,4,3,4,0,1
1529,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,3,4,3,1,3,4,4,4,2,4,4,3,4,2,4,0,0
1530,,,,,,,,,,,3,2,4,4,1,4,4,3,2,3,3,3,1,2,3,3,3,2,4,2,1,1,1,4,2,0,0
1531,,,,,,,,,,,3,4,4,4,1,3,4,3,2,3,2,2,3,2,3,3,3,3,2,3,3,2,3,4,3,0,0
1532,,,,,,,,,,,4,3,4,4,1,3,3,3,2,1,2,2,2,2,3,2,1,1,1,3,2,2,4,4,3,0,0
1533,,,,,,,,,,,4,4,4,4,1,4,4,4,5,4,2,2,3,2,2,4,4,4,2,1,4,1,1,3,4,0,0
1534,,,,,,,,,,,3,2,4,4,1,3,4,2,2,3,4,4,4,2,3,2,3,2,3,2,2,2,1,2,4,0,0
1535,,,,,,,,,,,4,4,4,4,1,3,1,1,2,3,1,1,3,1,3,3,3,3,2,3,2,3,3,3,2,0,0
1536,,,,,,,,,,,3,4,4,4,1,3,3,3,2,2,3,3,4,4,3,3,2,2,3,4,2,2,3,4,3,0,1
1537,,,,,,,,,,,4,4,4,4,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,4,3,2,3,4,3,0,0
1538,,,,,,,,,,,3,2,4,4,1,2,3,3,2,3,3,3,4,3,3,2,3,2,3,3,2,2,2,3,4,0,0
1539,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,4,4,4,4,3,4,3,3,1,2,2,4,4,4,4,0,1
1540,,,,,,,,,,,4,4,4,4,1,2,3,2,2,3,2,3,4,2,3,2,3,2,2,2,1,2,2,4,3,0,0
1541,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,0,0
1542,,,,,,,,,,,4,4,4,4,1,2,2,3,2,2,2,2,3,2,3,3,2,2,2,1,2,2,4,4,3,0,1
1543,,,,,,,,,,,3,3,2,3,1,4,4,4,8,4,3,3,3,3,3,4,4,4,3,2,4,4,3,1,2,0,0
1544,,,,,,,,,,,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,0
1545,,,,,,,,,,,3,3,4,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,3,0,0
1546,,,,,,,,,,,3,2,4,4,1,3,3,3,1,4,2,2,4,3,3,4,4,3,2,1,4,4,1,3,1,0,0
1547,,,,,,,,,,,3,3,4,4,1,4,4,4,2,4,1,3,1,3,3,4,4,3,2,1,4,3,3,4,2,0,1
1548,,,,,,,,,,,3,4,3,3,2,3,3,3,2,3,3,3,3,4,3,3,3,2,3,3,3,2,3,4,2,0,1
1549,,,,,,,,,,,3,3,4,4,2,3,3,3,2,3,2,2,2,3,3,4,3,1,3,2,2,2,2,3,3,0,0
1550,,,,,,,,,,,4,2,3,2,1,3,3,3,2,4,3,3,2,2,3,4,4,4,1,1,4,3,3,3,3,0,0
1551,,,,,,,,,,,4,4,3,4,2,3,3,3,2,3,4,4,4,4,3,3,3,3,3,1,3,4,4,4,4,0,1
1552,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,4,3,2,2,3,3,4,3,3,2,3,3,3,3,3,0,0
1553,,,,,,,,,,,4,3,3,3,1,2,2,2,1,3,3,3,3,4,2,1,3,1,4,2,1,2,1,3,2,0,0
1554,,,,,,,,,,,4,3,4,4,2,3,4,3,2,3,2,3,3,2,3,4,3,3,3,2,4,3,3,3,3,0,0
1555,,,,,,,,,,,4,4,4,4,1,3,3,3,5,3,4,4,2,2,3,3,3,2,2,1,3,3,2,3,4,0,0
1556,,,,,,,,,,,3,2,3,4,1,3,3,3,5,3,3,3,2,2,3,3,3,3,3,3,3,4,4,3,3,0,1
1557,,,,,,,,,,,3,4,4,3,1,1,2,2,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,0,1
1558,,,,,,,,,,,4,4,4,4,1,4,4,4,5,3,3,3,3,3,3,2,3,2,4,1,2,2,3,4,4,0,1
1559,,,,,,,,,,,3,4,4,4,1,3,2,3,5,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,0,1
1560,,,,,,,,,,,4,4,4,4,1,2,3,3,5,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,0,1
1561,,,,,,,,,,,4,3,4,4,1,4,3,3,5,4,2,3,1,1,3,2,4,3,4,1,2,3,3,4,3,0,0
1562,,,,,,,,,,,4,3,3,4,1,3,3,2,5,4,3,3,4,2,3,3,4,1,1,2,3,2,2,4,2,0,1
1563,,,,,,,,,,,4,4,4,3,1,3,3,3,5,3,3,3,3,3,3,3,3,2,2,4,4,3,3,4,4,0,0
1564,,,,,,,,,,,3,2,2,3,1,2,2,2,5,1,2,2,1,3,3,3,1,1,2,3,2,2,2,4,3,0,1
1565,,,,,,,,,,,3,2,3,3,1,3,3,3,5,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,3,0,0
1566,,,,,,,,,,,4,4,4,4,1,3,3,3,5,3,3,3,4,4,3,3,3,3,3,4,3,2,2,4,3,0,0
1567,,,,,,,,,,,4,3,4,4,1,4,4,4,5,4,1,2,4,2,3,3,4,4,4,3,4,3,3,1,3,0,0
1568,,,,,,,,,,,4,4,4,4,1,4,4,4,5,3,2,3,4,2,3,3,3,3,1,1,4,2,4,1,1,0,0
1569,,,,,,,,,,,3,4,4,4,1,3,3,3,5,4,3,3,4,3,3,3,4,4,2,3,4,4,4,3,4,0,0
1570,,,,,,,,,,,4,3,3,3,1,3,2,2,5,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,0,0
1571,,,,,,,,,,,4,4,4,4,1,3,3,2,5,4,2,2,4,2,3,4,4,3,2,1,4,4,3,4,4,0,0
1572,,,,,,,,,,,3,4,4,4,1,3,3,3,5,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,0,0
1573,,,,,,,,,,,4,3,4,3,1,3,3,3,5,3,3,3,3,3,3,4,3,3,2,2,3,3,1,2,3,0,0
1574,,,,,,,,,,,3,4,4,4,1,3,3,3,5,3,3,3,4,2,3,3,3,2,2,1,3,2,3,3,3,0,1
1575,,,,,,,,,,,4,2,3,3,1,4,4,4,5,4,1,3,4,2,3,2,4,3,3,2,2,1,1,2,2,0,0
1576,,,,,,,,,,,3,4,4,4,1,3,4,1,5,4,4,3,2,2,3,4,4,2,3,4,3,3,3,4,3,0,0
1577,,,,,,,,,,,4,1,3,4,1,2,1,1,5,4,4,2,1,4,3,1,4,2,4,3,1,4,3,4,2,0,1
1578,,,,,,,,,,,4,3,4,4,1,4,3,3,5,3,4,4,4,3,3,3,3,2,3,1,3,4,3,4,4,0,0
1579,,,,,,,,,,,4,4,4,3,1,2,2,2,5,1,2,2,2,2,3,2,1,2,2,3,2,3,2,3,4,0,1
1580,,,,,,,,,,,4,3,4,4,1,3,3,3,5,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,0,0
1581,,,,,,,,,,,4,4,4,4,1,4,4,4,5,4,3,3,4,4,3,3,4,3,2,1,3,3,1,3,1,0,0
1582,,,,,,,,,,,3,4,4,4,1,2,3,3,3,1,4,3,1,1,2,1,1,2,3,4,1,1,1,1,1,0,0
1583,,,,,,,,,,,3,4,4,4,1,4,4,4,5,4,2,2,4,2,3,4,4,4,1,2,3,4,3,2,3,0,0
1584,,,,,,,,,,,4,4,4,4,1,4,4,3,5,4,3,4,4,3,3,4,4,3,1,1,4,3,3,3,4,0,0
1585,,,,,,,,,,,4,2,3,2,1,3,3,3,5,3,3,4,2,3,2,1,3,2,4,1,1,4,3,4,3,0,0
1586,,,,,,,,,,,4,2,4,3,1,3,3,2,5,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,2,0,0
1587,,,,,,,,,,,3,3,3,3,1,2,3,3,3,3,2,2,2,1,3,1,3,1,4,2,1,2,3,4,3,0,1
1588,,,,,,,,,,,4,3,3,3,1,3,3,3,5,3,3,2,4,3,3,3,3,3,2,2,2,3,3,4,4,0,0
1589,,,,,,,,,,,3,4,4,4,1,2,3,2,1,3,1,1,2,2,3,1,3,1,1,3,1,3,1,4,1,0,0
1590,,,,,,,,,,,4,3,4,4,2,1,1,1,2,1,1,1,3,2,3,1,1,2,2,3,1,2,2,4,2,0,1
1591,,,,,,,,,,,3,4,4,4,1,2,2,2,5,2,3,3,3,3,3,3,2,2,3,2,1,1,3,4,4,0,0
1592,,,,,,,,,,,3,3,3,3,1,3,3,3,5,3,3,3,2,2,3,4,3,3,2,4,3,3,3,2,2,0,1
1593,,,,,,,,,,,4,4,4,4,1,2,3,3,5,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,2,0,1
1594,,,,,,,,,,,3,4,4,4,1,3,3,3,5,3,2,3,2,3,3,3,3,3,2,2,3,3,2,4,2,0,0
1595,,,,,,,,,,,4,4,4,4,1,3,3,2,5,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,0,1
1596,,,,,,,,,,,4,4,4,4,2,2,2,2,5,2,2,2,3,3,3,2,2,1,1,4,3,2,2,4,2,0,1
1597,,,,,,,,,,,4,3,4,3,1,1,1,1,2,2,1,2,1,2,2,1,2,1,4,1,1,2,1,3,2,0,1
1598,,,,,,,,,,,4,4,4,4,1,3,3,2,-1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,0,0
1599,,,,,,,,,,,3,4,4,4,2,1,1,1,2,2,2,2,3,3,2,1,2,1,4,2,3,1,2,4,2,0,1
1600,,,,,,,,,,,3,2,2,3,1,3,3,3,6,3,2,3,2,3,3,4,3,2,2,3,4,3,3,4,2,0,0
1601,,,,,,,,,,,3,3,4,4,1,3,3,2,2,2,2,3,3,3,2,1,2,3,4,2,1,3,3,4,3,0,1
1602,,,,,,,,,,,3,3,3,3,1,3,4,3,2,3,2,2,2,1,4,3,3,3,2,4,3,2,3,3,1,0,0
1603,,,,,,,,,,,4,4,4,4,1,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,0
1604,,,,,,,,,,,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0,0
1605,,,,,,,,,,,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1606,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1
